Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
145,D1,506,Eco Warriors,1300 Green Lane,Eco City,Eco Holdings,Sustainland,contact@ecowarriors.com,Environment,9876543210,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
145,D2,506,Eco Warriors,606 Green Lane,Eco City,Ella Green,Greenland,contact@ecowarriors.com,Environmental,1444555666,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
146,D1,508,Eco-Friendly Goods,753 Green St,Eco City,Eco Warrior,Sustainland,contact@ecofriendly.com,Retail,3344556677,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
146,D2,507,Eco-Friendly Goods,707 Greenway,Eco City,Mr. Earth,Sustainia,contact@ecofriendlygoods.com,Retail,1122446688,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
146,D2,554,EcoFriendly Goods,909 Eco St,Green City,Ms. Green Shopper,EcoNation,contact@ecofriendlygoods.com,Retail,1122334400,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
147,D1,510,EcoBuild,1010 Green St,Eco City,Jordan Builder,Greenland,contact@ecobuild.com,Construction,1222333444,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
147,D2,512,EcoBuild,1010 Green St,Eco City,Green Builder,Sustainland,info@ecobuild.com,Construction,1112131415,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
148,D1,511,EcoBuild Construction,78 Build Street,Constructville,Builder Bob,Buildland,info@ecobuild.construct,Construction,3344556677,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
148,D2,514,EcoBuild Construction,606 Build Ave.,BuildTown,Build Master,EcoLand,contact@ecobuild.com,Construction,9900223344,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
148,D1,512,EcoBuild Constructions,789 Builder St,Construct City,Builder Bob,Buildland,contact@ecobuild.con,Construction,1122334455,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
149,D1,513,EcoBuild Constructors,321 Build Street,Construct City,Sam Green,BuildLand,info@ecobuild.com,Construction,3456789012,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
149,D2,516,EcoBuild Constructors,101 Greenway,Eco City,Eco Leader,Sustainland,contact@ecobuild.con,Construction,1234567890,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
150,D1,515,EcoBuild Enterprises,100 Green Lane,Eco City,Green Holdings,Sustainland,contact@ecobuild.com,Construction,1234567890,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
150,D2,519,EcoBuild Enterprises,301 Green Street,EcoCity,Eco Evan,Greenland,info@ecobuildenterprises.com,Construction,9876543211,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
151,D1,516,EcoBuild Group,108 Eco Lane,Green City,Eco Builder,EcoLand,info@ecobuild.group,Real Estate,2223344564,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
151,D2,521,EcoBuild Group,460 Green Build Ave,EcoBuild City,Jamie Eco,ConstructLand,group@ecobuild.com,Construction,5567890127,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
152,D1,520,EcoBuild Ltd.,101 Green Street,Eco City,Eco Builder,Sustainland,contact@ecobuild.com,Construction,9988771122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
152,D2,523,EcoBuild Ltd.,45 Green Street,Buildtown,Charlie Builder,UK,info@ecobuild.ltd,Construction,447700900123,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
153,D1,521,EcoBuild Materials,1010 Greenway,EcoCity,Morgan Green,Buildland,contact@ecobuildmaterials.com,Construction,5566778895,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
153,D2,524,EcoBuild Materials,1515 Build Blvd,Construct City,Eco Builder,Buildland,sales@ecobuild.com,Construction,8899001122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
154,D1,523,EcoBuild Solutions,707 Green St,Eco City,Eco Builder,Sustainland,info@ecobuild.construct,Construction,9900222233,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
154,D2,525,EcoBuild Solutions,123 Green St,Eco City,Taylor Green,Buildland,contact@ecobuildsolutions.com,Construction,2233445566,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
155,D1,528,EcoConstruct Ltd,321 Eco Ave,Eco City,Alex Eco,Greenland,contact@ecoconstruct.com,Construction,1122334455,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
155,D1,529,EcoConstruct Ltd.,700 Builder's Lane,Construct City,Builder Pat,Buildland,contact@ecoconstruct.com,Construction,2223344556,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
155,D2,533,EcoConstruct Ltd.,123 Greenway,Eco City,Taylor Green,ConstructLand,contact@ecoconstruct.com,Construction,5567890128,3,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
156,D1,532,EcoDrive Innovations,511 Drive Blvd,Motor City,Alex Motor,Autoland,innovations@ecodrive.auto,Automotive,1333444558,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
156,D2,534,EcoDrive Innovations,511 Drive Blvd,Motor City,Alex Motor,Autoland,innovations@ecodrive.auto,Automotive,1333444558,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
158,D1,535,EcoDrv Motors,505 Drive Blvd,Motor City,Alex Motor,Autoland,contact@ecodrive.auto,Automotive,1333444555,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
158,D2,540,EcoDrv Motors,900 Drive Lane,Motor City,Morgan Drive,Autoland,contact@ecodrive.com,Automotive,1167890123,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
159,D1,537,EcoEnergy Inc,99 Solar Lane,Sunnytown,Eco Group,Ecoland,support@ecoenergy.en,Energy,9988771122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
159,D2,544,EcoEnergy Inc,902 Solar Street,Energy City,Power Corp,Powerland,info@ecoenergy.com,Energy,1777888999,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
160,D2,510,Eco-Friendly Products,1212 Green Market,Eco City,Liam Eco,Greenland,info@ecofriendlyproducts.com,Retail,1323456789,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
160,D1,550,EcoFriendly Products,900 Green St,EcoCity,Amelia Earth,GreenLand,info@ecofriendly.com,Manufacturing,9876543218,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
161,D1,554,EcoHarvest Co.,457 Farm Lane,Greenville,Jamie Fields,EcoLand,info@ecoharvest.org,Agriculture,9876543211,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
161,D2,562,EcoHarvest Co.,457 Farm Lane,Greenville,Jamie Meadows,EcoLand,contact@ecoharvest.org,Agriculture,9876543211,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
162,D1,555,EcoHarvest Farms,56 Greenway,Greenville,Leafy Green,EcoLand,info@ecoharvest.org,Agriculture,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
162,D2,563,EcoHarvest Farms,460 Farm Lane,Greenville,Jamie Earth,EcoLand,support@ecoharvestfarms.com,Agriculture,9876543215,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
163,D1,556,EcoHome Solutions,102 Green St.,EcoCity,Alex Eco,EcoLand,info@ecohomesolutions.com,Consumer Goods,9900112234,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
163,D2,568,EcoHome Solutions,1400 Home Ave,Home City,Alex Home,HomeLand,contact@ecohome.com,Home Improvement,9900112233,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
164,D1,561,EcoLife,1100 Green St,Eco City,Jamie Green,Greenland,contact@ecolife.com,Environment,1889900112,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
164,D2,573,EcoLife,1600 Eco Blvd,Eco City,Sam Green,Sustainland,hello@ecolife.com,Lifestyle,9876543221,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
165,D1,563,EcoLife Innovations,106 Green Street,EcoCity,Sam Eco,EcoLand,innovations@ecolife.com,Consumer Goods,9900112238,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
165,D2,579,EcoLife Innovations,111 Green Street,EcoCity,Jordan Eco,EcoLand,innovations@ecolife.com,Consumer Services,9900112243,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
166,D1,566,EcoLife Products,777 Green Lane,EcoTown,Jordan Green,EcoLand,info@ecolife.com,Retail,8899001122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
166,D2,582,EcoLife Products,101 Green Street,EcoCity,Sam Eco,EcoLand,contact@ecolifeproducts.com,Consumer Goods,9900112233,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
167,D1,569,EcoLife Ventures,105 Green St.,EcoCity,Jordan Eco,EcoLand,hello@ecolifeventures.com,Consumer Goods,9900112237,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
167,D2,584,EcoLife Ventures,105 Green St.,EcoCity,Samantha Eco,EcoLand,ventures@ecolife.com,Consumer Goods,9900112237,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
168,D1,571,EcoLiving,456 Greenway,Eco City,Liam Green,GreenLand,contact@ecoliving.com,Sustainability,4567890124,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
168,D2,585,EcoLiving,753 Green St,Eco City,Chris Eco,Greenland,info@ecoliving.com,Sustainability,3435363738,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
170,D1,580,EcoPower Ltd,34 Windy Way,Breezeburg,Pat Wind,Solaria,contact@ecopower.sol,Energy,1234567891,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
170,D2,599,EcoPower Ltd,202 Windy Way,Breezeburg,Wendy Wind,Windland,contact@ecopower.wind,Energy,1987654321,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
171,D1,583,EcoSolutions,789 Eco St,GreenCity,Ethan White,EcoLand,info@ecosolutions.com,Environmental Services,5678901235,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
171,D2,604,EcoSolutions,900 Green St,Eco City,Pat Green,Greenland,contact@ecosolutions.com,Environmental,8899001122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
172,D1,587,EcoTech Enterprises,129 Silicon Avenue,Tech City,Morgan Green,Innovatia,contact@ecotechenterprises.com,Technology,1234567896,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
172,D2,606,EcoTech Enterprises,456 Green Rd,EcoCity,Ava Green,Sustainland,hello@ecotechenterprises.com,Energy,9876543210,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
174,D1,592,EcoTech Solutions,456 Green Rd,EcoCity,Sophia Green,Sustainland,info@ecotechsolutions.com,Energy,9876543219,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
174,D2,610,EcoTech Solutions,456 Greenway Dr.,Eco Town,Elliot Green,Greenland,solutions@greenenergy.com,Renewable Energy,1234567898,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
175,D1,597,EcoTravel Agency,1000 Travel Rd.,TravelCity,Pat Journey,TravelLand,info@ecotravelagency.com,Travel,9900111122,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
175,D2,614,EcoTravel Agency,101 Adventure Ave,Travelville,Liam Journey,Wanderland,hello@ecotravel.com,Travel,9988776655,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
176,D1,604,EcoWear Apparel,104 Green St.,EcoCity,Sam Green,EcoLand,info@ecowearapparel.com,Fashion,9900112236,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
176,D2,622,EcoWear Apparel,104 Green St.,EcoCity,Taylor Eco,EcoLand,contact@ecowearapparel.com,Fashion,9900112236,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
177,D1,610,Edu Future,789 Learning Ave,Knowledge City,Learn Group,Learnland,info@edufuture.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
177,D2,626,Edu Future,300 Learning Ln,Edu City,Chris Learn,Knowland,info@edufuture.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
178,D1,612,Edu Innovate,400 Knowledge Ln,Learnville,Prof. Wise,Educatia,info@eduinnovate.com,Education,9056789012,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
178,D2,627,Edu Innovate,101 Learning Ln,Knowledge City,Taylor Teach,Learnland,contact@eduinnovate.com,Education,2233445566,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
179,D1,614,Edu Learn,789 Knowledge St,Learnville,Prof. Teach,EduNation,contact@edulearn.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
179,D2,630,Edu Learn,321 Learn Blvd,Knowledge City,Chris Edu,Eduworld,contact@edulearn.com,Education,1223344556,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
180,D1,615,Edu Pioneers,1415 Knowledge Lane,Edu City,Edu Leader,Learnland,contact@edupioneers.com,Education,1334455667,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
180,D2,632,Edu Pioneers,147 Knowledge Rd,Edutown,Chris Teach,Knowland,contact@edupioneers.com,Education,9900112233,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
181,D1,619,EduFutre,789 Learning Avenue,Knowledge Town,Pat Educator,Learnland,contact@edufutre.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
181,D2,636,EduFutre,300 Learning Lane,Knowledge Town,Chris Learn,EduNation,contact@edufutre.com,Education,1123581321,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
182,D1,621,EduFuture,654 Learning Ln,Knowledgeton,Casey Crimson,Learnland,info@edufuture.com,Education,1223344556,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
182,D2,637,EduFuture,404 Knowledge St,Learnville,David Brown,EduNation,contact@edufuture.com,Education,5566778899,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
183,D1,622,EduFuture Academy,404 Knowledge Lane,LearnCity,David Learn,EduLand,hello@edufuture.com,Education,2233445566,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
183,D2,638,EduFuture Academy,789 Learning Ave,Knowledge City,Prof. Learn,EduNation,contact@edufuture.edu,Education,1666777888,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
184,D1,624,EduInnovate,109 Learning Ave,Knowledge Town,Jamie Teach,Learnia,info@eduinnovate.com,Education,4455667796,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
184,D2,640,EduInnovate,5050 Knowledge St,Learnville,Dr. Insight,EduNation,innovate@eduinnovate.com,Education,6677889905,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
185,D1,625,EduLeaders,300 Knowledge St,Learnville,Sam Scholar,EduNation,info@eduleaders.edu,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
185,D2,642,EduLeaders,321 Learning Lane,Edu City,Chris Learn,Learnland,info@eduleaders.edu,Education,2233445566,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
186,D1,628,EduLearn Academy,654 Knowledge Ave,Learnville,Prof. Wise,USA,info@edulearn.academy,Education,1334455667,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
186,D2,643,EduLearn Academy,404 Knowledge Blvd,Learnville,Professor Wise,Educatia,contact@edulearn.edu,Education,3344556677,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
187,D2,644,EduLearn Corp,654 Knowledge Rd,Learn City,Edu Holdings,EduLand,info@edulearn.com,Education,16005556789,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
187,D1,629,EduLearn Corp.,34 Knowledge Blvd,LearnCity,Prof. Teach,EduNation,contact@edulearn.com,Education,5566778899,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
188,D1,632,EduLearn Institute,789 Knowledge Ave,Learnville,Learn Master,EduNation,info@edulearn.edu,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
188,D2,645,EduLearn Institute,400 Knowledge St,Learnville,Casey Learn,EduNation,support@edulearn.com,Education,1098765432,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
189,D1,633,EduLearn Systems,321 Knowledge Road,Learnville,Professor Teach,EduNation,info@edulearn.edu,Education,1223344556,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
189,D2,649,EduLearn Systems,700 Learn Ln.,EduCity,Teacher Tina,Learnland,contact@edulearnsystems.com,Education,9900990011,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
190,D1,638,EduPath,3333 Pathway,EduCity,Edu Navigator,Learnland,support@edupath.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
190,D2,653,EduPath,40 Learning Lane,EduCity,Teach Master,EduNation,hello@edupath.com,Education,5566778800,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
191,D1,642,EduQuest,1010 Quest St,Learn City,Dr. Tutor,Educatia,help@eduquest.edu,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
191,D2,654,EduQuest,1111 Quest Rd,EduCity,Edu Explorer,Learnland,info@eduquest.com,Education,1122334455,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
192,D1,645,EduSmart,5030 Knowledge St,Learnville,Mr. Clever,EduNation,support@edusmart.com,Education,6677889903,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
192,D2,656,EduSmart,505 Knowledge St,Learnopolis,Prof. Edu Wise,EduNation,info@edusmart.edu,Education,4455667788,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
193,D1,646,EduSmart Academy,654 Learn Ave,EduCity,Alex Teach,LearnLand,info@edusmart.com,Education,4040123456,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
193,D2,657,EduSmart Academy,101 Learning Rd,Knowledge City,Taylor Learn,Eduworld,admissions@edusmart.com,Education,1223344556,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
196,D1,653,EduSmart Solutions,104 Learning Ave,Knowledge Town,Jamie Teach,Learnia,info@edusmartsolutions.com,Education,4455667789,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
196,D2,662,EduSmart Solutions,101 Learning Ln,Knowledge City,Chris Learn,Learnland,info@edusmart.com,Education,1223344556,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
198,D1,662,EduTech Pioneers,505 Knowledge Rd,Learn City,Jamie Learn,Educatia,contact@edutechpioneers.com,Education,1555700456,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
198,D2,673,EduTech Pioneers,654 Learning Lane,EduCity,Prof. Teach,LearnLand,info@edutechpioneers.com,Education Technology,4456789023,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
199,D1,664,EduTech Solutions,400 Learn St,Knowledge City,Morgan Learn,EduLand,info@edutechsolutions.com,Education,2233445566,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
199,D2,674,EduTech Solutions,404 Learning Ln,Edu City,Prof. Learn,Learnland,support@edutech.com,Education,9876543213,2,1.0,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
200,D1,669,EduWorld,2000 Knowledge Rd,Learnville,Chris E. Teach,Educatia,contact@eduworld.com,Education,9988772233,2,1.0,3,"BlueWave Technologies and BlueWave Utilities/Utility have similar names but differ in address, city, country, email, and industry sector, indicating they are likely unrelated."
200,D2,677,EduWorld,789 Learning Rd,EduCity,Edu Master,Learnland,info@eduworld.com,Education,1122334455,2,1.0,3,"BlueWave Technologies and BlueWave Utilities/Utility have similar names but differ in address, city, country, email, and industry sector, indicating they are likely unrelated."
201,D1,671,Education Innovators,808 Learn St,Eduville,Edu Group,Learnland,info@educationinnovators.com,Education,6677889900,2,1.0,9,"BlueWave Utilities and BlueWave Utility have similar names, identical address, city, country, email, and phone number, indicating they are likely the same entity."
201,D2,682,Education Innovators,404 Knowledge Rd,Learn City,Jordan Scholar,Eduworld,hello@eduinnovators.com,Education,6677889904,2,1.0,9,"BlueWave Utilities and BlueWave Utility have similar names, identical address, city, country, email, and phone number, indicating they are likely the same entity."
202,D1,672,Energy Innovators,88 Power Rd,Energy City,Power Player,Powerland,info@energyinnovators.com,Energy,99887766,2,1.0,9,"BlueWave Utility and BlueWave Utilities have similar names, identical address, city, country, email, and phone number, indicating they are likely the same entity."
202,D2,685,Energy Innovators,1200 Power Rd,Energopolis,Nikola Tesla,Powerland,info@energyinnovators.energy,Energy,1990011223,2,1.0,9,"BlueWave Utility and BlueWave Utilities have similar names, identical address, city, country, email, and phone number, indicating they are likely the same entity."
203,D1,673,Energy Savers,404 Power Rd,Energize City,Taylor Power,Powerland,info@energysavers.com,Energy,3344556677,2,1.0,2,"BreezeTech Innovations and BreezeTech Solutions have similar names but differ in address, city, company owner, country, email, and industry sector, indicating they are likely unrelated."
203,D2,686,Energy Savers,606 Power Blvd,Energize,Watt Saver,Energia,contact@energysavers.energy,Energy,1555000110,2,1.0,2,"BreezeTech Innovations and BreezeTech Solutions have similar names but differ in address, city, company owner, country, email, and industry sector, indicating they are likely unrelated."
204,D1,676,Entertainment Hub,741 Fun Street,Entertainment City,Fun Director,Funland,support@entertainmenthub.fun,Entertainment,1213141516,2,1.0,8,"BreezeTech Solutions and Breezy Power Corp. have similar names, same city, company owner, country, and industry sector, indicating they are likely related."
204,D2,694,Entertainment Hub,1111 Fun St,Entertainment City,Entertainer Fun,Funland,info@entertainmenthub.fun,Entertainment,4567890124,2,1.0,8,"BreezeTech Solutions and Breezy Power Corp. have similar names, same city, company owner, country, and industry sector, indicating they are likely related."
205,D1,678,Epicurean Delights,311 Gourmet Road,Foodtown,Chef Artisan,Cuisineland,contact@epicureandelights.food,Food & Beverage,7778889994,2,1.0,8,"Breezy Power Corp. and BreezeTech Solutions have similar names, same city, company owner, country, and industry sector, indicating they are likely related."
205,D2,699,Epicurean Delights,146 Gourmet St,Foodville,Chef Sweet,Cuisineland,info@epicureandelights.com,Food & Beverage,8899001122,2,1.0,8,"Breezy Power Corp. and BreezeTech Solutions have similar names, same city, company owner, country, and industry sector, indicating they are likely related."
207,D1,688,Explore Adventures,509 Journey Rd,Explore City,Anna Gold,Traveland,info@exploreadventures.trav,Travel,8901234569,2,1.0,3,"Bright Future and Bright Future Academy have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
207,D2,708,Explore Adventures,357 Explore Blvd,Adventure City,Mr. Adventure Seeker,Wanderland,info@exploreadventures.com,Travel & Tourism,2333444555,2,1.0,3,"Bright Future and Bright Future Academy have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
209,D2,714,Farm Fresh Co,80 Harvest Road,Farmville,Farmer Fields Jr.,Agroland,support@farmfresh.co,Agriculture,3344556679,2,1.0,3,"Bright Future Education and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
209,D1,697,Farm Fresh Co.,80 Harvest Rd,Farmville,Farmer Fields Jr.,Agroland,hello@farmfresh.co,Agriculture,3344556679,2,1.0,3,"Bright Future Education and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
210,D1,703,FarmTech,1600 Tech Ave,Techville,Tech Grower,Agroland,hello@farmtech.agr,Agriculture,1101122334,2,1.0,3,"Bright Future Schools and Bright Future Academy have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
210,D2,719,FarmTech,225 Farm Lane,Agri Town,Harvest Guru,Farmland,hello@farmtech.com,Agriculture,1667788993,2,1.0,3,"Bright Future Schools and Bright Future Academy have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
211,D1,704,FarmTech Solutions,1111 Tech Farm Ln,Farmville,Tech Farmer,Agroland,contact@farmtech.solutions,Agriculture,1990044562,2,1.0,2,"Bright Future Tech and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
211,D2,723,FarmTech Solutions,407 Farm Lane,Greenville,Tech Farmer,Agroland,support@farmtech.ag,Agriculture,1122334469,2,1.0,2,"Bright Future Tech and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
214,D1,710,Fashion Forwarders,409 Style Street,Fashion City,Style Leader,Trendland,forwarders@fashionforward.fashion,Fashion,8889990006,2,1.0,10,"Bright Horizons Learning, Bright Horizon Academy, Bright Horizons Daycare, and Bright Horizonz Academy have similar names, identical address, company owner, country, and phone number, indicating they are likely the same entity."
214,D2,734,Fashion Forwarders,905 Style Blvd,Fashion City,Ivy Couture,Trendland,forwarders@fashion.com,Fashion,9012345683,2,1.0,10,"Bright Horizons Learning, Bright Horizon Academy, Bright Horizons Daycare, and Bright Horizonz Academy have similar names, identical address, company owner, country, and phone number, indicating they are likely the same entity."
215,D1,711,Fashion Foward,808 Style Avenue,Fashion City,Casey Blue,Spain,contact@fashionfoward.com,Retail,11223344,2,1.0,10,"Bright Horizonz Academy, Bright Horizon Academy, Bright Horizons Daycare, and Bright Horizons Learning have similar names, identical address, company owner, country, and phone number, indicating they are likely the same entity."
215,D2,736,Fashion Foward,900 Style Blvd,Fashion City,Ivy Style,Trendland,contact@fashionfoward.com,Fashion,9012345678,2,1.0,10,"Bright Horizonz Academy, Bright Horizon Academy, Bright Horizons Daycare, and Bright Horizons Learning have similar names, identical address, company owner, country, and phone number, indicating they are likely the same entity."
