city,age_range,price_issue,quality_issue,service_issue,delivery_issue,description_issue,product_code,period
Riverside,(40-50],True,True,False,False,False,E,2023-H2
Springfield,(30-40],False,True,False,False,True,A,2023-H1
Greenfield,(20-30],True,False,True,False,False,B,2023-H1
Lakeside,(40-50],False,False,True,True,False,C,2023-H2
Hilltown,(30-40],True,True,False,False,False,D,2023-H2
,(40-50],False,False,True,False,True,F,2023-H1
Brookside,(20-30],True,False,False,True,False,G,2023-H1
Meadowville,(30-40],False,True,True,False,False,H,2023-H2
Sunnydale,(50-60],True,False,False,False,True,A,2023-H2
Riverside,(30-40],False,True,False,True,False,B,2023-H1
Riverside,(20-30],True,False,True,False,False,C,2023-H1
Riverside,(30-40],False,False,True,False,True,D,2023-H2
Riverside,(30-40],True,True,False,False,False,E,2023-H2
Riverside,(40-50],False,False,True,True,False,F,2023-H1
Riverside,(30-40],True,False,False,False,True,G,2023-H1
Riverside,(30-40],False,True,True,False,False,H,2023-H2
Hilltop,(50-60],False,False,False,True,False,D,2023-H2
Hilltop,(50-60],False,False,True,False,False,D,2023-H2
Hilltop,(50-60],False,True,False,False,False,D,2023-H2
Hilltop,(50-60],True,False,False,False,False,D,2023-H2
Hilltop,(50-60],False,False,False,False,True,D,2023-H2
Springfield,(40-50],True,False,False,False,False,A,2023-H1
Riverside,(30-40],False,True,False,False,False,B,2023-H1
Lakeside,(20-30],False,False,True,False,False,C,2023-H2
Hillview,(50-60],False,False,False,True,False,E,2023-H2
Greenfield,(30-40],False,False,False,False,True,F,2023-H1
Sunnyvale,(40-50],True,False,False,False,False,G,2023-H1
Brookside,(40-50],False,True,False,False,False,H,2023-H2
Meadowland,(40-50],False,False,True,False,False,A,2023-H2
Ridgewood,(30-40],False,False,False,True,False,B,2023-H1
Cedarville,(50-60],False,False,False,False,True,C,2023-H1
Pinehill,(50-60],True,False,False,False,False,D,2023-H2
Mapleton,(40-50],False,True,False,False,False,E,2023-H2
,(30-40],False,False,True,False,False,F,2023-H1
,(40-50],False,False,False,True,False,G,2023-H1
,(50-60],False,False,False,False,True,H,2023-H2
Greenfield,(40-50],False,False,True,False,False,D,2023-H2
Greenfield,(30-40],False,True,False,False,False,D,2023-H2
Greenfield,(40-50],False,False,True,True,False,D,2023-H2
Greenfield,(30-40],True,False,False,False,False,D,2023-H2
Greenfield,(40-50],False,False,True,False,True,D,2023-H2
Springfield,(20-30],True,False,False,False,False,A,2023-H1
Rivertown,(40-50],False,True,False,False,False,B,2023-H1
Lakeside,(20-30],False,False,True,False,False,C,2023-H2
Hilltop,(30-40],False,False,False,True,False,E,2023-H2
Valleyview,(40-50],False,False,False,False,True,F,2023-H1
Mountainville,(50-60],True,False,False,False,False,G,2023-H1
Seaside,(30-40],False,True,False,False,False,H,2023-H2
Greenfield,(20-30],False,False,True,False,False,A,2023-H2
Rivertown,(30-40],False,False,False,True,False,B,2023-H1
Springfield,(50-60],False,False,False,False,True,C,2023-H1
Lakeside,(30-40],True,False,False,False,False,D,2023-H2
Hilltop,(40-50],False,True,False,False,False,E,2023-H2
Valleyview,(50-60],False,False,True,False,False,F,2023-H1
Mountainville,(20-30],False,False,False,True,False,G,2023-H1
Seaside,(30-40],False,False,False,False,True,H,2023-H2
London,(30-40],False,True,False,True,False,H,2023-H2
London,(30-40],False,True,False,True,False,H,2023-H2
London,(30-40],False,True,False,True,False,H,2023-H2
London,(30-40],False,True,False,True,False,H,2023-H2
London,(30-40],False,True,False,True,False,H,2023-H2
New York,(20-30],True,False,True,False,False,A,2023-H2
,(40-50],False,True,False,False,True,B,2023-H1
,(30-40],True,True,False,False,False,C,2023-H1
,(40-50],False,False,True,True,False,D,2022-H2
,(20-30],True,False,False,True,True,E,2022-H2
,(40-50],False,True,True,False,False,F,2022-H1
,(30-40],True,False,False,False,True,G,2022-H1
,(30-40],False,True,False,True,False,A,2021-H2
,(40-50],True,False,True,False,False,B,2021-H2
,(30-40],False,False,True,True,True,C,2021-H1
,(20-30],True,True,False,False,False,D,2021-H1
,(30-40],False,True,False,True,True,E,2020-H2
,(40-50],True,False,True,False,False,F,2020-H2
,(20-30],False,False,True,True,False,G,2020-H1
,(40-50],True,True,False,False,True,H,2020-H1
Stonebridge,(40-50],False,False,True,True,False,H,2025-H2
Stonebridge,(40-50],False,True,False,True,False,H,2025-H2
Stonebridge,(40-50],True,False,False,True,True,H,2025-H2
Stonebridge,(40-50],False,False,False,True,True,H,2025-H2
Stonebridge,(40-50],False,False,False,True,True,H,2025-H2
Rivertown,(20-30],True,False,False,False,False,A,2023-H1
Lakeside,(30-40],False,True,False,False,False,B,2023-H1
Hilltop,(20-30],False,False,True,False,False,C,2023-H2
,(30-40],False,False,False,True,False,D,2023-H2
Brookside,(40-50],False,False,False,False,True,E,2024-H1
Riverside,(40-50],True,True,False,False,False,F,2024-H1
Seaside,(30-40],False,False,True,False,True,G,2024-H2
Mountainview,(30-40],True,False,False,True,False,A,2024-H2
Valleytown,(20-30],False,True,False,False,True,B,2025-H1
Foresthill,(30-40],False,False,True,True,False,C,2025-H1
Clifftown,(40-50],True,False,False,False,True,D,2025-H2
Bayview,(40-50],False,True,False,True,False,E,2025-H2
Summerville,(30-40],False,False,True,False,True,F,2026-H1
Greenville,(30-40],True,False,False,True,False,G,2026-H2
,(30-40],False,True,False,False,True,H,2026-H3
Rivertown,(30-40],True,False,True,False,False,F,2023-H2
Rivertown,(30-40],False,True,True,True,False,F,2023-H2
Rivertown,(20-30],True,False,False,True,True,F,2023-H1
Rivertown,(20-30],False,True,False,True,False,F,2023-H1
Rivertown,(30-40],True,True,True,False,False,F,2022-H2
Lakeside,(40-50],False,True,False,False,True,A,2023-H2
Hilltown,(20-30],True,False,True,False,False,B,2023-H1
Seaside,(30-40],False,False,True,True,True,C,2023-H1
Mountainview,(30-40],True,True,False,False,False,D,2022-H2
Valleytown,(40-50],False,True,True,False,False,E,2022-H2
Forestville,(20-30],True,False,False,True,True,G,2022-H1
Riverbend,(30-40],False,True,True,False,False,H,2022-H1
,(30-40],True,False,True,True,False,A,2021-H2
,(30-40],False,False,False,True,True,B,2021-H2
Greenfield,(20-30],True,True,False,False,False,C,2021-H1
,(40-50],False,True,True,True,False,D,2021-H1
,(30-40],True,False,False,True,True,E,2020-H2
,(40-50],False,True,True,False,False,F,2020-H2
,(20-30],True,False,True,True,False,G,2020-H1
Crystal Lake,(30-40],False,True,False,False,True,H,2020-H1
Lakeside,(50-60],False,False,True,False,False,C,2021-H2
Lakeside,(50-60],False,False,True,False,False,C,2021-H2
Lakeside,(40-50],False,False,True,False,False,C,2021-H2
Lakeside,(40-50],False,False,True,False,False,C,2021-H2
Lakeside,(40-50],False,False,True,False,False,C,2021-H2
Springfield,(30-40],True,False,False,False,False,A,2022-H1
Rivertown,(20-30],False,True,False,False,False,B,2022-H1
Hilltop,(40-50],False,False,False,True,False,D,2022-H2
Lakeside,(30-40],False,False,False,False,True,E,2022-H2
Greenfield,(20-30],True,True,False,False,False,F,2023-H1
Riverbend,(40-50],False,False,True,False,False,G,2023-H1
Lakeside,(30-40],False,True,False,True,False,H,2023-H2
Meadowville,(20-30],True,False,False,False,True,A,2023-H2
Brookside,(30-40],False,True,True,False,False,B,2023-H1
Lakeside,(40-50],False,False,False,True,True,C,2023-H1
Sunnyvale,(40-50],True,False,True,False,False,D,2023-H2
Lakeside,(30-40],False,True,False,False,True,E,2023-H2
Rivertown,(40-50],False,False,True,True,False,F,2023-H1
Lakeside,(40-50],True,False,False,False,False,G,2023-H1
Springfield,(20-30],False,True,True,False,False,H,2023-H2
Seaside,(30-40],True,True,False,False,False,C,2023-H2
Seaside,(30-40],False,True,True,False,False,C,2023-H2
Seaside,(20-30],True,False,False,True,False,C,2023-H2
Seaside,(20-30],False,False,True,True,False,C,2023-H2
Seaside,(30-40],True,False,False,False,True,C,2023-H2
Springfield,(40-50],False,True,False,True,False,A,2023-H1
Rivertown,(20-30],True,False,True,False,False,B,2023-H1
Lakeside,(50-60],False,False,True,False,True,D,2023-H2
Hilltop,(30-40],True,True,False,False,False,E,2023-H1
Valleyview,(40-50],False,False,False,True,True,F,2023-H1
Mountainville,(30-40],True,False,True,False,False,G,2023-H2
Foresthill,(20-30],False,True,False,True,False,H,2023-H2
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Seaside,(30-40],False,True,True,False,False,B,2023-H2
Springfield,(30-40],True,False,False,True,False,C,2023-H2
Rivertown,(20-30],False,False,True,False,True,D,2023-H1
Lakeside,(30-40],True,True,False,False,False,E,2023-H1
Hilltop,(40-50],False,False,False,True,False,F,2023-H2
Valleyview,(30-40],True,False,True,False,False,G,2023-H2
Mountainville,(40-50],False,True,False,False,True,H,2023-H1
Hilltop,(20-30],False,False,True,False,False,D,2022-H2
Hilltop,(30-40],False,True,False,False,False,D,2022-H2
Hilltop,(20-30],True,False,False,False,False,D,2022-H2
Hilltop,(30-40],False,False,False,True,True,D,2022-H2
Hilltop,(20-30],False,False,False,True,False,D,2022-H2
Riverside,(40-50],True,False,False,False,False,A,2023-H1
Lakeside,(30-40],False,True,False,False,False,B,2023-H1
Greenfield,(20-30],False,False,True,False,False,C,2023-H2
Sunnyvale,(40-50],False,False,False,True,False,E,2023-H2
Hilltop,(30-40],False,False,False,False,True,F,2023-H1
Riverside,(40-50],True,False,False,False,False,G,2023-H1
Lakeside,(20-30],False,True,False,False,False,H,2023-H2
Greenfield,(30-40],False,False,True,False,False,A,2023-H2
Sunnyvale,(30-40],False,False,False,True,False,B,2023-H1
Riverside,(30-40],False,False,False,False,True,C,2023-H1
Lakeside,(20-30],True,False,False,False,False,D,2023-H2
Greenfield,(40-50],False,True,False,False,False,E,2023-H2
Sunnyvale,(30-40],False,False,True,False,False,F,2023-H1
Riverside,(40-50],False,False,False,True,False,G,2023-H1
Lakeside,(30-40],False,False,False,False,True,H,2023-H2
Hilltop,(50-60],False,False,False,True,False,D,2023-H2
Hilltop,(50-60],False,False,True,False,False,D,2023-H2
Hilltop,(50-60],False,True,False,False,False,D,2023-H2
Hilltop,(50-60],True,False,False,False,False,D,2023-H2
Hilltop,(50-60],False,False,False,True,True,D,2023-H2
Riverside,(30-40],True,False,False,False,False,A,2023-H1
Lakeside,(20-30],False,True,False,False,False,B,2023-H1
Summerville,(40-50],False,False,True,False,False,C,2023-H2
Hilltop,(30-40],False,False,False,True,False,E,2023-H2
Riverside,(40-50],False,False,False,False,True,F,2023-H1
Lakeside,(40-50],True,False,False,False,False,G,2023-H1
Summerville,(30-40],False,True,False,False,False,H,2023-H2
Hilltop,(20-30],False,False,True,False,False,A,2023-H2
Riverside,(30-40],False,False,False,True,False,B,2023-H1
Lakeside,(40-50],True,False,False,False,False,C,2023-H1
Summerville,(50-60],False,True,False,False,False,D,2023-H2
Hilltop,(30-40],False,False,True,False,False,E,2023-H2
Riverside,(30-40],False,False,False,True,False,F,2023-H1
Lakeside,(30-40],True,False,False,False,False,G,2023-H1
Summerville,(40-50],False,True,False,False,False,H,2023-H2
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Springfield,(30-40],False,True,False,False,False,B,2023-H1
Greenville,(40-50],False,False,True,False,False,C,2023-H2
Lakeside,(20-30],False,False,False,True,False,D,2023-H2
Hilltown,(30-40],True,True,False,False,False,E,2023-H1
Riverbend,(20-30],False,False,True,True,False,F,2023-H1
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Forest City,(30-40],False,True,True,False,False,H,2023-H2
Riverside,(20-30],True,False,False,False,True,A,2023-H1
Springfield,(30-40],False,True,False,False,False,B,2023-H1
Greenville,(40-50],False,False,True,False,False,C,2023-H2
Lakeside,(20-30],False,False,False,True,False,D,2023-H2
Hilltown,(30-40],True,True,False,False,False,E,2023-H1
Riverbend,(20-30],False,False,True,True,False,F,2023-H1
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Forest City,(30-40],False,True,True,False,False,H,2023-H2
Rivertown,(40-50],False,True,False,False,False,A,2023-H1
Rivertown,(40-50],True,False,False,False,False,A,2023-H1
Rivertown,(30-40],False,False,True,False,False,A,2023-H1
Rivertown,(40-50],False,False,False,True,False,A,2023-H1
Rivertown,(30-40],False,False,False,False,True,A,2023-H1
Lakeside,(20-30],True,False,False,False,False,B,2023-H1
Hilltown,(50-60],False,True,False,False,False,C,2023-H2
Valleyview,(20-30],False,False,True,False,False,D,2023-H2
Seaside,(30-40],False,False,False,True,False,E,2023-H1
Mountainview,(50-60],False,False,False,False,True,F,2023-H1
Rivertown,(40-50],True,False,False,False,False,G,2023-H2
Lakeside,(30-40],False,True,False,False,False,H,2023-H2
Hilltown,(20-30],False,False,True,False,False,A,2023-H1
Valleyview,(50-60],False,False,False,True,False,B,2023-H1
Seaside,(40-50],False,False,False,False,True,C,2023-H2
Mountainview,(30-40],True,False,False,False,False,D,2023-H2
Rivertown,(40-50],False,True,False,False,False,E,2023-H1
Lakeside,(20-30],False,False,True,False,False,F,2023-H1
Hilltown,(50-60],False,False,False,True,False,G,2023-H2
Valleyview,(30-40],False,False,False,False,True,H,2023-H2
Seaside,(20-30],False,False,True,True,False,B,2023-H1
Seaside,(20-30],False,True,False,True,False,B,2023-H1
Seaside,(30-40],False,False,False,True,True,B,2023-H1
Seaside,(20-30],True,False,False,True,False,B,2023-H1
Seaside,(20-30],False,False,False,True,False,B,2023-H1
Riverside,(30-40],True,False,False,False,False,A,2023-H1
Lakeside,(40-50],False,True,False,False,False,C,2023-H2
Hilltop,(20-30],False,False,True,False,False,D,2023-H2
Valleyview,(30-40],False,False,False,True,False,E,2023-H1
Mountainview,(40-50],False,False,False,False,True,F,2023-H1
,(40-50],True,False,False,False,False,G,2023-H2
Ridgewood,(30-40],False,True,False,False,False,H,2023-H2
Brookside,(30-40],False,False,True,False,False,A,2023-H1
,(20-30],False,False,False,True,False,B,2023-H1
Seaside,(20-30],False,False,False,True,False,B,2023-H1
,(40-50],True,False,False,False,False,C,2023-H2
Woodland,(30-40],False,True,False,False,False,D,2023-H2
Ridgewood,(30-40],False,False,True,False,False,E,2023-H1
Mountainview,(40-50],False,False,False,False,True,F,2023-H1
Brookside,(30-40],True,False,False,False,False,G,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(40-50],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Riverside,(20-30],True,False,False,False,False,A,2023-H1
Hilltop,(40-50],False,False,True,False,False,C,2023-H1
Valleyview,(30-40],False,False,False,True,False,D,2023-H2
Summerville,(40-50],False,False,False,False,True,E,2022-H2
Brookside,(20-30],True,False,False,False,False,F,2022-H1
Lakeside,(30-40],False,True,False,False,False,G,2021-H2
Hilltop,(40-50],False,False,True,False,False,H,2021-H2
Riverside,(30-40],False,False,False,True,False,A,2020-H2
Valleyview,(20-30],True,False,False,False,False,B,2020-H2
Summerville,(40-50],False,False,False,False,True,C,2020-H1
Brookside,(30-40],False,True,False,False,False,D,2020-H1
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Lakeside,(30-40],False,True,False,False,False,B,2023-H2
Opal Town,(30-40],True,False,False,False,True,G,2023-H1
Opal Town,(30-40],False,True,False,False,True,G,2023-H1
Opal Town,(20-30],True,False,False,True,False,G,2023-H1
Opal Town,(30-40],False,False,True,False,True,G,2023-H1
Opal Town,(30-40],True,False,False,False,False,G,2023-H1
Greenfield,(20-30],False,True,False,False,False,A,2023-H1
Lakeside,(40-50],True,False,False,True,False,B,2023-H2
Hilltop,(30-40],False,False,True,False,True,C,2023-H2
Riverbend,(40-50],True,True,False,False,False,D,2022-H2
Sunnyvale,(20-30],False,False,False,True,True,E,2023-H1
Opal Town,(30-40],True,False,False,False,True,F,2023-H1
Meadowville,(30-40],False,True,False,False,False,H,2023-H1
Brookside,(40-50],True,False,True,False,False,A,2023-H2
,(30-40],False,False,False,True,True,B,2023-H2
Valleytown,(40-50],True,True,False,False,False,C,2022-H2
,(20-30],False,False,True,False,True,D,2023-H1
Opal Town,(30-40],True,False,False,False,True,E,2023-H1
Riverside,(30-40],False,True,False,False,False,F,2023-H1
Lakeside,(40-50],True,False,False,True,False,G,2023-H2
Greenfield,(20-30],False,False,True,False,True,H,2023-H2
Opal City,(20-30],False,False,True,False,False,E,2020-H2
Opal City,(20-30],False,False,True,False,False,E,2020-H2
Opal City,(20-30],False,False,True,False,False,E,2020-H2
Opal Town,(20-30],False,False,True,False,False,E,2020-H2
Opal City,(20-30],False,False,True,False,False,E,2020-H2
Maple Town,(30-40],True,False,False,False,False,A,2021-H1
Pine City,(20-30],False,True,False,False,False,B,2021-H1
,(40-50],False,False,False,True,False,C,2021-H2
,(30-40],False,False,False,False,True,D,2021-H2
,(40-50],True,True,False,False,False,F,2022-H1
Maple City,(30-40],False,False,True,True,False,G,2022-H1
,(20-30],False,True,True,False,False,H,2022-H2
Cedar City,(30-40],True,False,False,True,False,A,2022-H2
Pine Town,(30-40],False,True,False,True,False,B,2023-H1
Fir Town,(30-40],False,False,True,False,True,C,2023-H1
,(30-40],True,False,True,False,False,D,2023-H2
Opal City,(20-30],False,False,True,False,False,E,2023-H2
,(30-40],False,True,False,True,False,F,2023-H2
Opal City,(20-30],False,False,True,False,False,E,2023-H2
Cedar City,(30-40],True,False,False,True,False,G,2023-H2
Hilltop,(50-60],False,False,False,True,False,D,2023-H1
Hilltop,(40-50],False,False,False,True,False,D,2023-H1
Hilltop,(20-30],False,False,False,True,False,D,2023-H1
Hilltop,(20-30],False,False,False,True,False,D,2023-H1
Hilltop,(50-60],False,False,False,True,False,D,2023-H1
Riverside,(30-40],True,False,False,False,False,A,2023-H1
Lakeside,(40-50],False,True,False,False,False,B,2023-H2
,(20-30],False,False,True,False,False,C,2023-H2
,(30-40],False,False,False,True,False,E,2023-H1
Hilltop,(30-40],False,False,False,False,True,F,2023-H1
,(40-50],True,False,False,False,False,G,2023-H2
,(50-60],False,True,False,False,False,H,2023-H2
,(20-30],False,False,True,False,False,A,2023-H1
Hilltop,(30-40],False,False,False,True,False,B,2023-H1
,(40-50],False,False,False,False,True,C,2023-H2
Hilltop,(30-40],True,False,False,False,False,D,2023-H2
,(40-50],False,True,False,False,False,E,2023-H1
Hilltop,(30-40],False,False,True,False,False,F,2023-H1
,(30-40],False,False,False,True,False,G,2023-H2
Hilltop,(40-50],False,False,False,False,True,H,2023-H2
Hilltop,(40-50],False,True,False,True,False,H,2023-H2
Hilltop,(50-60],True,False,True,False,False,H,2023-H2
Hilltop,(20-30],True,False,False,True,True,H,2023-H2
Hilltop,(40-50],False,False,True,True,False,H,2023-H2
Hilltop,(50-60],True,True,False,False,False,H,2023-H2
Riverside,(30-40],False,True,False,False,True,A,2023-H1
Lakeside,(20-30],True,False,True,False,False,B,2023-H1
Greenfield,(40-50],False,False,True,True,False,C,2023-H2
Summerville,(30-40],True,True,False,False,True,D,2023-H2
Brookside,(20-30],False,True,True,False,False,E,2023-H1
Hillcrest,(40-50],True,False,False,True,False,F,2023-H1
Meadowville,(30-40],False,False,True,False,True,G,2023-H2
Hilltop,(50-60],True,False,False,True,False,H,2023-H2
Hilltop,(40-50],False,True,False,False,True,H,2023-H2
Hilltop,(50-60],True,False,True,False,False,H,2023-H2
Hilltop,(40-50],False,False,True,True,False,H,2023-H2
Hilltop,(50-60],True,True,False,False,False,H,2023-H2
Hilltop,(40-50],False,True,False,True,False,H,2023-H2
Hilltop,(50-60],True,False,True,False,True,H,2023-H2
Hilltop,(40-50],False,False,True,True,False,H,2023-H2
Riverside,(20-30],False,False,True,False,True,F,2023-H2
Riverside,(40-50],False,True,False,False,False,F,2023-H2
Riverside,(20-30],True,False,False,False,True,F,2023-H1
Riverside,(50-60],False,False,True,True,False,F,2023-H1
Riverside,(50-60],False,True,False,False,True,F,2022-H2
Springfield,(30-40],True,False,False,False,False,A,2023-H1
Greenfield,(20-30],False,True,False,True,False,B,2023-H1
Lakeview,(40-50],False,False,True,False,True,C,2023-H2
Hilltop,(30-40],True,False,False,True,False,D,2023-H2
Rivertown,(30-40],False,True,False,False,True,E,2023-H1
Seaside,(40-50],False,False,True,False,False,G,2023-H1
Meadowville,(20-30],True,False,False,False,True,H,2023-H2
Brookside,(30-40],False,True,False,True,False,A,2023-H2
Riverside,(30-40],False,False,True,False,True,B,2023-H1
Greenfield,(40-50],True,False,False,False,False,C,2023-H1
Springfield,(20-30],False,True,False,True,False,D,2023-H2
Hilltop,(30-40],False,False,True,False,True,E,2023-H2
Lakeview,(40-50],True,False,False,False,False,F,2023-H1
Rivertown,(30-40],False,True,False,True,False,G,2023-H1
Seaside,(30-40],False,False,True,False,True,H,2023-H2
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Forestville,(30-40],True,False,True,True,False,C,2023-H1
Springfield,(20-30],False,True,False,True,False,A,2023-H1
Rivertown,(40-50],True,True,False,False,True,B,2023-H2
Lakeside,(30-40],False,False,True,True,False,D,2022-H2
Hilltop,(50-60],True,False,True,False,True,E,2023-H1
Valleyview,(20-30],False,True,True,False,False,F,2023-H2
Mountainville,(40-50],True,False,False,True,False,G,2023-H1
Seaside,(30-40],False,True,False,False,True,H,2023-H2
Riverside,(20-30],True,True,True,False,False,A,2022-H1
Greenville,(20-30],False,False,True,True,True,B,2023-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Woodland,(30-40],False,True,False,True,False,D,2023-H2
Brookside,(40-50],True,False,True,False,True,E,2023-H2
,(30-40],False,True,True,False,False,F,2022-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Forestville,(30-40],True,False,True,False,False,C,2023-H1
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Springfield,(30-40],True,False,False,False,False,A,2023-H2
Riverside,(20-30],False,False,True,False,False,B,2023-H1
Lakeside,(40-50],False,False,False,True,False,C,2023-H1
Mountainview,(30-40],False,False,False,False,True,D,2022-H2
Hilltop,(40-50],True,False,False,False,False,E,2022-H2
Riverside,(30-40],False,True,False,False,False,F,2022-H1
Springfield,(20-30],False,False,True,False,False,H,2022-H1
Lakeside,(30-40],False,False,False,True,False,A,2021-H2
Mountainview,(40-50],True,False,False,False,False,B,2021-H2
Riverside,(30-40],False,True,False,False,False,C,2021-H1
Springfield,(30-40],False,False,True,False,False,D,2021-H1
Lakeside,(40-50],False,False,False,True,False,E,2020-H2
Mountainview,(30-40],True,False,False,False,False,F,2020-H2
Riverside,(20-30],False,True,False,False,False,G,2020-H1
Springfield,(30-40],False,False,True,False,False,H,2020-H1
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Hilltop,(20-30],False,True,False,False,False,G,2023-H2
Springfield,(30-40],True,False,False,False,False,A,2023-H2
Rivertown,(20-30],False,False,True,False,False,B,2023-H1
Lakeside,(40-50],False,False,False,True,False,C,2023-H1
Mountainview,(30-40],False,False,False,False,True,D,2022-H2
Hilltop,(30-40],True,True,False,False,False,E,2022-H2
Rivertown,(40-50],False,True,True,False,False,F,2022-H1
Springfield,(30-40],False,False,False,True,True,H,2022-H1
Lakeside,(40-50],True,False,False,False,True,A,2021-H2
Mountainview,(20-30],False,True,False,True,False,B,2021-H2
Hilltop,(30-40],True,False,True,False,False,C,2021-H1
Rivertown,(40-50],False,False,False,True,False,D,2021-H1
Springfield,(30-40],False,True,False,False,True,E,2020-H2
Lakeside,(40-50],True,False,False,False,False,F,2020-H2
Mountainview,(20-30],False,False,True,False,False,G,2020-H1
Hilltop,(30-40],False,True,False,True,False,H,2020-H1
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Springfield,(20-30],False,True,False,False,True,A,2023-H1
Rivertown,(40-50],True,False,True,False,False,B,2023-H1
Lakeside,(30-40],False,True,False,True,False,C,2023-H2
Hilltop,(30-40],False,False,True,False,True,D,2023-H2
Valleyview,(20-30],True,True,False,False,False,E,2023-H1
Riverside,(40-50],False,False,True,True,False,F,2023-H1
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Meadowville,(30-40],True,False,False,True,False,G,2023-H2
Forestville,(30-40],False,True,False,False,True,H,2023-H2
Seaside,(20-30],True,False,True,False,False,A,2023-H1
Mountainview,(30-40],False,True,False,True,False,B,2023-H1
Valleytown,(20-30],True,False,False,False,True,C,2023-H2
Riverside,(40-50],False,False,True,True,False,D,2023-H2
Meadowville,(30-40],True,False,False,True,False,E,2023-H2
Meadowville,(30-40],True,False,False,True,False,F,2023-H2
Springfield,(20-30],False,True,False,True,False,B,2023-H1
Springfield,(20-30],False,True,False,True,False,B,2023-H1
Springfield,(20-30],False,True,False,True,False,B,2023-H1
Springfield,(20-30],False,True,False,True,False,B,2023-H1
Springfield,(20-30],False,True,False,True,False,B,2023-H1
Rivertown,(30-40],True,False,True,False,False,A,2023-H1
Lakeside,(20-30],False,True,False,False,True,C,2023-H2
Hilltop,(40-50],True,True,False,False,False,D,2023-H2
Greenfield,(20-30],False,False,True,True,False,E,2023-H1
Riverbend,(30-40],True,False,False,True,True,F,2023-H1
Seaside,(20-30],False,True,True,False,False,G,2023-H2
Mountainview,(40-50],True,False,False,False,True,H,2023-H2
Valleytown,(30-40],False,False,True,True,False,A,2023-H1
Brookside,(30-40],True,True,False,False,False,B,2023-H1
Lakeside,(20-30],False,False,True,False,True,C,2023-H2
Hilltop,(30-40],True,False,False,True,False,D,2023-H2
Greenfield,(30-40],False,True,True,False,False,E,2023-H1
Riverbend,(30-40],True,False,False,False,True,F,2023-H1
Seaside,(20-30],False,False,True,True,False,G,2023-H2
Mountainview,(40-50],True,True,False,False,False,H,2023-H2
Meadowland,(20-30],False,True,False,False,False,F,2021-H1
Meadowland,(20-30],False,True,False,False,False,F,2021-H1
Meadowland,(20-30],False,True,False,False,False,F,2021-H1
Meadowland,(50-60],False,True,False,False,False,F,2021-H1
Meadowland,(20-30],False,True,False,False,False,F,2021-H1
Springfield,(30-40],True,False,False,False,False,A,2021-H2
Rivertown,(40-50],False,False,True,False,False,B,2021-H2
Lakeside,(20-30],False,False,False,True,False,C,2022-H1
Hilltop,(50-60],False,False,False,False,True,D,2022-H1
Greenfield,(30-40],True,False,False,False,False,E,2022-H2
Sunnyvale,(40-50],False,True,False,False,False,G,2022-H2
Brookside,(20-30],False,False,True,False,False,H,2023-H1
Riverside,(40-50],True,False,False,False,False,A,2023-H1
Mountainview,(30-40],False,False,False,True,False,B,2023-H2
Seaside,(40-50],False,False,False,False,True,C,2023-H2
Valleyview,(30-40],True,False,False,False,False,D,2024-H1
Foresthill,(30-40],False,True,False,False,False,E,2024-H1
Clearwater,(40-50],False,False,True,False,False,F,2024-H2
